longitude,latitude,total_field_intensity_nT
-49.0,-44.0,18683.33
-48.0,-44.0,18666.61
-47.0,-44.0,18652.27
-46.0,-44.0,18640.12
-45.0,-44.0,18630.01
-44.0,-44.0,18621.76
-43.0,-44.0,18615.23
-42.0,-44.0,18610.26
-41.0,-44.0,18606.72
-40.0,-44.0,18604.45
-39.0,-44.0,18603.35
-38.0,-44.0,18603.29
-37.0,-44.0,18604.16
-36.0,-44.0,18605.87
-35.0,-44.0,18608.33
-34.0,-44.0,18611.45
-33.0,-44.0,18615.18
-32.0,-44.0,18619.44
-31.0,-44.0,18624.2
-30.0,-44.0,18629.41
-29.0,-44.0,18635.04
-28.0,-44.0,18641.06
-27.0,-44.0,18647.47
-26.0,-44.0,18654.26
-25.0,-44.0,18661.43
-24.0,-44.0,18668.99
-23.0,-44.0,18676.96
-22.0,-44.0,18685.38
-21.0,-44.0,18694.26
-20.0,-44.0,18703.66
-19.0,-44.0,18713.62
-18.0,-44.0,18724.2
-17.0,-44.0,18735.47
-16.0,-44.0,18747.5
-15.0,-44.0,18760.36
-14.0,-44.0,18774.16
-13.0,-44.0,18788.97
-12.0,-44.0,18804.92
-11.0,-44.0,18822.11
-10.0,-44.0,18840.67
-9.0,-44.0,18860.72
-8.0,-44.0,18882.41
-7.0,-44.0,18905.88
-6.0,-44.0,18931.29
-5.0,-44.0,18958.8
-4.0,-44.0,18988.59
-3.0,-44.0,19020.83
-2.0,-44.0,19055.71
-1.0,-44.0,19093.43
0.0,-44.0,19134.17
1.0,-44.0,19178.15
2.0,-44.0,19225.58
3.0,-44.0,19276.66
4.0,-44.0,19331.61
5.0,-44.0,19390.63
6.0,-44.0,19453.96
7.0,-44.0,19521.79
8.0,-44.0,19594.33
9.0,-44.0,19671.78
10.0,-44.0,19754.35
11.0,-44.0,19842.23
12.0,-44.0,19935.58
13.0,-44.0,20034.59
14.0,-44.0,20139.41
15.0,-44.0,20250.19
16.0,-44.0,20367.06
17.0,-44.0,20490.15
18.0,-44.0,20619.55
19.0,-44.0,20755.35
20.0,-44.0,20897.63
21.0,-44.0,21046.44
22.0,-44.0,21201.83
23.0,-44.0,21363.81
24.0,-44.0,21532.4
25.0,-44.0,21707.59
26.0,-44.0,21889.35
27.0,-44.0,22077.65
28.0,-44.0,22272.42
29.0,-44.0,22473.61
30.0,-44.0,22681.12
31.0,-44.0,22894.85
32.0,-44.0,23114.7
33.0,-44.0,23340.53
34.0,-44.0,23572.21
35.0,-44.0,23809.58
36.0,-44.0,24052.47
37.0,-44.0,24300.71
38.0,-44.0,24554.11
39.0,-44.0,24812.47
40.0,-44.0,25075.57
41.0,-44.0,25343.2
42.0,-44.0,25615.13
43.0,-44.0,25891.11
44.0,-44.0,26170.91
45.0,-44.0,26454.26
46.0,-44.0,26740.93
47.0,-44.0,27030.63
48.0,-44.0,27323.12
49.0,-44.0,27618.12
50.0,-44.0,27915.37
51.0,-44.0,28214.59
52.0,-44.0,28515.53
53.0,-44.0,28817.9
54.0,-44.0,29121.46
55.0,-44.0,29425.94
56.0,-44.0,29731.09
57.0,-44.0,30036.65
58.0,-44.0,30342.37
59.0,-44.0,30648.01
60.0,-44.0,30953.33
61.0,-44.0,31258.11
62.0,-44.0,31562.12
63.0,-44.0,31865.14
64.0,-44.0,32166.96
65.0,-44.0,32467.36
66.0,-44.0,32766.15
67.0,-44.0,33063.14
68.0,-44.0,33358.12
69.0,-44.0,33650.92
70.0,-44.0,33941.36
71.0,-44.0,34229.26
72.0,-44.0,34514.45
73.0,-44.0,34796.76
74.0,-44.0,35076.04
75.0,-44.0,35352.12
76.0,-44.0,35624.84
77.0,-44.0,35894.07
78.0,-44.0,36159.65
79.0,-44.0,36421.43
80.0,-44.0,36679.28
81.0,-44.0,36933.05
82.0,-44.0,37182.63
83.0,-44.0,37427.87
84.0,-44.0,37668.64
85.0,-44.0,37904.84
86.0,-44.0,38136.34
87.0,-44.0,38363.03
88.0,-44.0,38584.8
89.0,-44.0,38801.55
90.0,-44.0,39013.18
91.0,-44.0,39219.6
92.0,-44.0,39420.72
93.0,-44.0,39616.48
94.0,-44.0,39806.78
95.0,-44.0,39991.57
96.0,-44.0,40170.78
97.0,-44.0,40344.37
98.0,-44.0,40512.28
99.0,-44.0,40674.47
100.0,-44.0,40830.91
101.0,-44.0,40981.57
102.0,-44.0,41126.43
103.0,-44.0,41265.47
104.0,-44.0,41398.68
105.0,-44.0,41526.06
106.0,-44.0,41647.62
107.0,-44.0,41763.35
108.0,-44.0,41873.28
109.0,-44.0,41977.41
110.0,-44.0,42075.77
111.0,-44.0,42168.39
112.0,-44.0,42255.3
113.0,-44.0,42336.53
114.0,-44.0,42412.12
115.0,-44.0,42482.12
116.0,-44.0,42546.57
117.0,-44.0,42605.52
118.0,-44.0,42659.02
119.0,-44.0,42707.12
120.0,-44.0,42749.89
121.0,-44.0,42787.38
122.0,-44.0,42819.65
123.0,-44.0,42846.75
124.0,-44.0,42868.76
125.0,-44.0,42885.74
126.0,-44.0,42897.74
127.0,-44.0,42904.84
128.0,-44.0,42907.09
129.0,-44.0,42904.55
130.0,-44.0,42897.3
131.0,-44.0,42885.38
132.0,-44.0,42868.88
133.0,-44.0,42847.83
134.0,-44.0,42822.31
135.0,-44.0,42792.38
136.0,-44.0,42758.1
137.0,-44.0,42719.53
138.0,-44.0,42676.72
139.0,-44.0,42629.75
140.0,-44.0,42578.68
141.0,-44.0,42523.56
142.0,-44.0,42464.47
143.0,-44.0,42401.47
144.0,-44.0,42334.62
145.0,-44.0,42264.01
146.0,-44.0,42189.7
147.0,-44.0,42111.76
148.0,-44.0,42030.27
149.0,-44.0,41945.3
150.0,-44.0,41856.94
151.0,-44.0,41765.26
152.0,-44.0,41670.35
153.0,-44.0,41572.28
154.0,-44.0,41471.13
155.0,-44.0,41367.0
156.0,-44.0,41259.96
157.0,-44.0,41150.11
158.0,-44.0,41037.51
159.0,-44.0,40922.26
160.0,-44.0,40804.44
161.0,-44.0,40684.13
162.0,-44.0,40561.43
163.0,-44.0,40436.4
164.0,-44.0,40309.14
165.0,-44.0,40179.73
166.0,-44.0,40048.25
167.0,-44.0,39914.78
168.0,-44.0,39779.41
169.0,-44.0,39642.22
170.0,-44.0,39503.28
171.0,-44.0,39362.69
172.0,-44.0,39220.52
173.0,-44.0,39076.85
174.0,-44.0,38931.75
175.0,-44.0,38785.32
176.0,-44.0,38637.61
177.0,-44.0,38488.71
178.0,-44.0,38338.7
179.0,-44.0,38187.64
180.0,-44.0,38035.6
-180.0,-45.0,38333.68
-179.0,-45.0,38181.95
-178.0,-45.0,38029.35
-177.0,-45.0,37875.95
-176.0,-45.0,37721.81
-175.0,-45.0,37566.98
-174.0,-45.0,37411.53
-173.0,-45.0,37255.51
-172.0,-45.0,37098.97
-171.0,-45.0,36941.95
-170.0,-45.0,36784.52
-169.0,-45.0,36626.7
-168.0,-45.0,36468.55
-167.0,-45.0,36310.1
-166.0,-45.0,36151.38
-165.0,-45.0,35992.43
-164.0,-45.0,35833.28
-163.0,-45.0,35673.96
-162.0,-45.0,35514.48
-161.0,-45.0,35354.88
-160.0,-45.0,35195.16
-159.0,-45.0,35035.35
-158.0,-45.0,34875.45
-157.0,-45.0,34715.47
-156.0,-45.0,34555.42
-155.0,-45.0,34395.29
-154.0,-45.0,34235.09
-153.0,-45.0,34074.82
-152.0,-45.0,33914.46
-151.0,-45.0,33754.01
-150.0,-45.0,33593.45
-149.0,-45.0,33432.77
-148.0,-45.0,33271.95
-147.0,-45.0,33110.97
-146.0,-45.0,32949.81
-145.0,-45.0,32788.44
-144.0,-45.0,32626.84
-143.0,-45.0,32464.98
-142.0,-45.0,32302.82
-141.0,-45.0,32140.33
-140.0,-45.0,31977.49
-139.0,-45.0,31814.24
-138.0,-45.0,31650.57
-137.0,-45.0,31486.42
-136.0,-45.0,31321.76
-135.0,-45.0,31156.55
-134.0,-45.0,30990.74
-133.0,-45.0,30824.31
-132.0,-45.0,30657.21
-131.0,-45.0,30489.4
-130.0,-45.0,30320.84
-129.0,-45.0,30151.5
-128.0,-45.0,29981.34
-127.0,-45.0,29810.33
-126.0,-45.0,29638.44
-125.0,-45.0,29465.64
-124.0,-45.0,29291.91
-123.0,-45.0,29117.22
-122.0,-45.0,28941.56
-121.0,-45.0,28764.92
-120.0,-45.0,28587.29
-119.0,-45.0,28408.66
-118.0,-45.0,28229.03
-117.0,-45.0,28048.43
-116.0,-45.0,27866.86
-115.0,-45.0,27684.34
-114.0,-45.0,27500.9
-113.0,-45.0,27316.57
-112.0,-45.0,27131.41
-111.0,-45.0,26945.45
-110.0,-45.0,26758.76
-109.0,-45.0,26571.41
-108.0,-45.0,26383.46
-107.0,-45.0,26195.0
-106.0,-45.0,26006.11
-105.0,-45.0,25816.9
-104.0,-45.0,25627.47
-103.0,-45.0,25437.94
-102.0,-45.0,25248.42
-101.0,-45.0,25059.05
-100.0,-45.0,24869.95
-99.0,-45.0,24681.28
-98.0,-45.0,24493.18
-97.0,-45.0,24305.8
-96.0,-45.0,24119.31
-95.0,-45.0,23933.86
-94.0,-45.0,23749.64
-93.0,-45.0,23566.8
-92.0,-45.0,23385.53
-91.0,-45.0,23206.01
-90.0,-45.0,23028.4
-89.0,-45.0,22852.9
-88.0,-45.0,22679.69
-87.0,-45.0,22508.93
-86.0,-45.0,22340.82
-85.0,-45.0,22175.52
-84.0,-45.0,22013.22
-83.0,-45.0,21854.06
-82.0,-45.0,21698.23
-81.0,-45.0,21545.86
-80.0,-45.0,21397.13
-79.0,-45.0,21252.16
-78.0,-45.0,21111.09
-77.0,-45.0,20974.04
-76.0,-45.0,20841.14
-75.0,-45.0,20712.48
-74.0,-45.0,20588.17
-73.0,-45.0,20468.27
-72.0,-45.0,20352.86
-71.0,-45.0,20242.0
-70.0,-45.0,20135.74
-69.0,-45.0,20034.09
-68.0,-45.0,19937.08
-67.0,-45.0,19844.72
-66.0,-45.0,19756.98
-65.0,-45.0,19673.85
-64.0,-45.0,19595.29
-63.0,-45.0,19521.23
-62.0,-45.0,19451.63
-61.0,-45.0,19386.4
-60.0,-45.0,19325.44
-59.0,-45.0,19268.66
-58.0,-45.0,19215.94
-57.0,-45.0,19167.16
-56.0,-45.0,19122.18
-55.0,-45.0,19080.87
-54.0,-45.0,19043.07
-53.0,-45.0,19008.63
-52.0,-45.0,18977.39
-51.0,-45.0,18949.19
-50.0,-45.0,18923.85
-49.0,-45.0,18901.23
-48.0,-45.0,18881.13
-47.0,-45.0,18863.41
-46.0,-45.0,18847.9
-45.0,-45.0,18834.43
-44.0,-45.0,18822.85
-43.0,-45.0,18813.01
-42.0,-45.0,18804.76
-41.0,-45.0,18797.98
-40.0,-45.0,18792.52
-39.0,-45.0,18788.27
-38.0,-45.0,18785.11
-37.0,-45.0,18782.94
-36.0,-45.0,18781.67
-35.0,-45.0,18781.21
-34.0,-45.0,18781.48
-33.0,-45.0,18782.42
-32.0,-45.0,18783.98
-31.0,-45.0,18786.1
-30.0,-45.0,18788.75
-29.0,-45.0,18791.91
-28.0,-45.0,18795.55
-27.0,-45.0,18799.65
-26.0,-45.0,18804.23
-25.0,-45.0,18809.29
-24.0,-45.0,18814.83
-23.0,-45.0,18820.89
-22.0,-45.0,18827.49
-21.0,-45.0,18834.67
-20.0,-45.0,18842.49
-19.0,-45.0,18850.98
-18.0,-45.0,18860.21
-17.0,-45.0,18870.25
-16.0,-45.0,18881.17
-15.0,-45.0,18893.07
-14.0,-45.0,18906.02
-13.0,-45.0,18920.13
-12.0,-45.0,18935.51
-11.0,-45.0,18952.26
-10.0,-45.0,18970.52
-9.0,-45.0,18990.41
-8.0,-45.0,19012.07
-7.0,-45.0,19035.65
-6.0,-45.0,19061.3
-5.0,-45.0,19089.19
-4.0,-45.0,19119.47
-3.0,-45.0,19152.34
-2.0,-45.0,19187.96
-1.0,-45.0,19226.52
0.0,-45.0,19268.23
1.0,-45.0,19313.27
2.0,-45.0,19361.85
3.0,-45.0,19414.16
4.0,-45.0,19470.42
5.0,-45.0,19530.82
6.0,-45.0,19595.57
7.0,-45.0,19664.88
8.0,-45.0,19738.93
9.0,-45.0,19817.92
10.0,-45.0,19902.03
11.0,-45.0,19991.45
12.0,-45.0,20086.34
13.0,-45.0,20186.86
14.0,-45.0,20293.16
15.0,-45.0,20405.38
16.0,-45.0,20523.64
17.0,-45.0,20648.05
18.0,-45.0,20778.7
19.0,-45.0,20915.68
20.0,-45.0,21059.04
21.0,-45.0,21208.85
22.0,-45.0,21365.12
23.0,-45.0,21527.89
24.0,-45.0,21697.14
25.0,-45.0,21872.88
26.0,-45.0,22055.07
27.0,-45.0,22243.66
28.0,-45.0,22438.61
29.0,-45.0,22639.84
30.0,-45.0,22847.25
31.0,-45.0,23060.76
32.0,-45.0,23280.25
33.0,-45.0,23505.6
34.0,-45.0,23736.65
35.0,-45.0,23973.27
36.0,-45.0,24215.29
37.0,-45.0,24462.54
38.0,-45.0,24714.83
39.0,-45.0,24971.96
40.0,-45.0,25233.74
41.0,-45.0,25499.94
42.0,-45.0,25770.35
43.0,-45.0,26044.73
44.0,-45.0,26322.85
45.0,-45.0,26604.48
46.0,-45.0,26889.35
47.0,-45.0,27177.22
48.0,-45.0,27467.84
49.0,-45.0,27760.95
50.0,-45.0,28056.29
51.0,-45.0,28353.61
52.0,-45.0,28652.64
53.0,-45.0,28953.14
54.0,-45.0,29254.84
55.0,-45.0,29557.5
56.0,-45.0,29860.87
57.0,-45.0,30164.7
58.0,-45.0,30468.76
59.0,-45.0,30772.81
60.0,-45.0,31076.62
61.0,-45.0,31379.96
62.0,-45.0,31682.61
63.0,-45.0,31984.36
64.0,-45.0,32285.01
65.0,-45.0,32584.34
66.0,-45.0,32882.16
67.0,-45.0,33178.27
68.0,-45.0,33472.5
69.0,-45.0,33764.65
70.0,-45.0,34054.54
71.0,-45.0,34342.0
72.0,-45.0,34626.87
73.0,-45.0,34908.98
74.0,-45.0,35188.15
75.0,-45.0,35464.25
76.0,-45.0,35737.11
77.0,-45.0,36006.58
78.0,-45.0,36272.51
79.0,-45.0,36534.76
80.0,-45.0,36793.19
81.0,-45.0,37047.66
82.0,-45.0,37298.04
83.0,-45.0,37544.2
84.0,-45.0,37786.0
85.0,-45.0,38023.34
86.0,-45.0,38256.08
87.0,-45.0,38484.12
88.0,-45.0,38707.34
89.0,-45.0,38925.65
90.0,-45.0,39138.94
91.0,-45.0,39347.11
92.0,-45.0,39550.08
93.0,-45.0,39747.77
94.0,-45.0,39940.1
95.0,-45.0,40126.99
96.0,-45.0,40308.39
97.0,-45.0,40484.23
98.0,-45.0,40654.46
99.0,-45.0,40819.03
100.0,-45.0,40977.91
101.0,-45.0,41131.06
102.0,-45.0,41278.45
103.0,-45.0,41420.06
104.0,-45.0,41555.88
105.0,-45.0,41685.89
106.0,-45.0,41810.09
107.0,-45.0,41928.49
108.0,-45.0,42041.09
109.0,-45.0,42147.89
110.0,-45.0,42248.93
111.0,-45.0,42344.22
112.0,-45.0,42433.78
113.0,-45.0,42517.66
114.0,-45.0,42595.87
115.0,-45.0,42668.47
116.0,-45.0,42735.5
117.0,-45.0,42797.0
118.0,-45.0,42853.01
119.0,-45.0,42903.6
120.0,-45.0,42948.82
121.0,-45.0,42988.72
122.0,-45.0,43023.36
123.0,-45.0,43052.8
124.0,-45.0,43077.11
125.0,-45.0,43096.33
126.0,-45.0,43110.55
127.0,-45.0,43119.81
128.0,-45.0,43124.19
129.0,-45.0,43123.75
130.0,-45.0,43118.54
131.0,-45.0,43108.63
132.0,-45.0,43094.09
133.0,-45.0,43074.98
134.0,-45.0,43051.36
135.0,-45.0,43023.28
136.0,-45.0,42990.83
137.0,-45.0,42954.04
138.0,-45.0,42913.0
139.0,-45.0,42867.77
140.0,-45.0,42818.4
141.0,-45.0,42764.96
142.0,-45.0,42707.53
143.0,-45.0,42646.16
144.0,-45.0,42580.94
145.0,-45.0,42511.92
146.0,-45.0,42439.19
147.0,-45.0,42362.82
148.0,-45.0,42282.88
149.0,-45.0,42199.46
150.0,-45.0,42112.62
151.0,-45.0,42022.46
152.0,-45.0,41929.06
153.0,-45.0,41832.49
154.0,-45.0,41732.84
155.0,-45.0,41630.2
156.0,-45.0,41524.64
157.0,-45.0,41416.26
158.0,-45.0,41305.13
159.0,-45.0,41191.35
160.0,-45.0,41074.99
161.0,-45.0,40956.14
162.0,-45.0,40834.88
163.0,-45.0,40711.31
164.0,-45.0,40585.49
165.0,-45.0,40457.51
166.0,-45.0,40327.47
167.0,-45.0,40195.43
168.0,-45.0,40061.47
169.0,-45.0,39925.69
170.0,-45.0,39788.16
171.0,-45.0,39648.95
172.0,-45.0,39508.16
173.0,-45.0,39365.85
174.0,-45.0,39222.11
175.0,-45.0,39077.01
176.0,-45.0,38930.62
177.0,-45.0,38783.02
178.0,-45.0,38634.29
179.0,-45.0,38484.49
180.0,-45.0,38333.68
-180.0,-46.0,38623.98
-179.0,-46.0,38473.6
-178.0,-46.0,38322.33
-177.0,-46.0,38170.23
-176.0,-46.0,38017.37
-175.0,-46.0,37863.79
-174.0,-46.0,37709.57
-173.0,-46.0,37554.74
-172.0,-46.0,37399.37
-171.0,-46.0,37243.5
-170.0,-46.0,37087.17
-169.0,-46.0,36930.43
-168.0,-46.0,36773.33
-167.0,-46.0,36615.89
-166.0,-46.0,36458.15
-165.0,-46.0,36300.15
-164.0,-46.0,36141.92
-163.0,-46.0,35983.47
-162.0,-46.0,35824.84
-161.0,-46.0,35666.04
-160.0,-46.0,35507.1
-159.0,-46.0,35348.01
-158.0,-46.0,35188.81
-157.0,-46.0,35029.48
-156.0,-46.0,34870.04
-155.0,-46.0,34710.49
-154.0,-46.0,34550.83
-153.0,-46.0,34391.04
-152.0,-46.0,34231.14
-151.0,-46.0,34071.1
-150.0,-46.0,33910.91
-149.0,-46.0,33750.55
-148.0,-46.0,33590.02
-147.0,-46.0,33429.28
-146.0,-46.0,33268.32
-145.0,-46.0,33107.11
-144.0,-46.0,32945.62
-143.0,-46.0,32783.83
-142.0,-46.0,32621.7
-141.0,-46.0,32459.2
-140.0,-46.0,32296.29
-139.0,-46.0,32132.95
-138.0,-46.0,31969.13
-137.0,-46.0,31804.8
-136.0,-46.0,31639.92
-135.0,-46.0,31474.45
-134.0,-46.0,31308.35
-133.0,-46.0,31141.58
-132.0,-46.0,30974.11
-131.0,-46.0,30805.89
-130.0,-46.0,30636.9
-129.0,-46.0,30467.1
-128.0,-46.0,30296.45
-127.0,-46.0,30124.93
-126.0,-46.0,29952.5
-125.0,-46.0,29779.15
-124.0,-46.0,29604.84
-123.0,-46.0,29429.57
-122.0,-46.0,29253.31
-121.0,-46.0,29076.06
-120.0,-46.0,28897.82
-119.0,-46.0,28718.58
-118.0,-46.0,28538.35
-117.0,-46.0,28357.15
-116.0,-46.0,28174.98
-115.0,-46.0,27991.87
-114.0,-46.0,27807.86
-113.0,-46.0,27622.99
-112.0,-46.0,27437.29
-111.0,-46.0,27250.82
-110.0,-46.0,27063.64
-109.0,-46.0,26875.82
-108.0,-46.0,26687.43
-107.0,-46.0,26498.56
-106.0,-46.0,26309.29
-105.0,-46.0,26119.73
-104.0,-46.0,25929.98
-103.0,-46.0,25740.16
-102.0,-46.0,25550.38
-101.0,-46.0,25360.77
-100.0,-46.0,25171.47
-99.0,-46.0,24982.62
-98.0,-46.0,24794.36
-97.0,-46.0,24606.84
-96.0,-46.0,24420.23
-95.0,-46.0,24234.67
-94.0,-46.0,24050.35
-93.0,-46.0,23867.42
-92.0,-46.0,23686.05
-91.0,-46.0,23506.42
-90.0,-46.0,23328.71
-89.0,-46.0,23153.08
-88.0,-46.0,22979.72
-87.0,-46.0,22808.79
-86.0,-46.0,22640.46
-85.0,-46.0,22474.91
-84.0,-46.0,22312.3
-83.0,-46.0,22152.78
-82.0,-46.0,21996.53
-81.0,-46.0,21843.68
-80.0,-46.0,21694.38
-79.0,-46.0,21548.77
-78.0,-46.0,21406.98
-77.0,-46.0,21269.11
-76.0,-46.0,21135.3
-75.0,-46.0,21005.63
-74.0,-46.0,20880.19
-73.0,-46.0,20759.06
-72.0,-46.0,20642.31
-71.0,-46.0,20530.0
-70.0,-46.0,20422.15
-69.0,-46.0,20318.82
-68.0,-46.0,20220.0
-67.0,-46.0,20125.7
-66.0,-46.0,20035.92
-65.0,-46.0,19950.62
-64.0,-46.0,19869.77
-63.0,-46.0,19793.33
-62.0,-46.0,19721.23
-61.0,-46.0,19653.39
-60.0,-46.0,19589.73
-59.0,-46.0,19530.16
-58.0,-46.0,19474.55
-57.0,-46.0,19422.81
-56.0,-46.0,19374.8
-55.0,-46.0,19330.38
-54.0,-46.0,19289.42
-53.0,-46.0,19251.77
-52.0,-46.0,19217.28
-51.0,-46.0,19185.79
-50.0,-46.0,19157.14
-49.0,-46.0,19131.18
-48.0,-46.0,19107.75
-47.0,-46.0,19086.69
-46.0,-46.0,19067.84
-45.0,-46.0,19051.05
-44.0,-46.0,19036.18
-43.0,-46.0,19023.07
-42.0,-46.0,19011.58
-41.0,-46.0,19001.6
-40.0,-46.0,18992.99
-39.0,-46.0,18985.63
-38.0,-46.0,18979.43
-37.0,-46.0,18974.27
-36.0,-46.0,18970.08
-35.0,-46.0,18966.76
-34.0,-46.0,18964.24
-33.0,-46.0,18962.47
-32.0,-46.0,18961.39
-31.0,-46.0,18960.96
-30.0,-46.0,18961.15
-29.0,-46.0,18961.92
-28.0,-46.0,18963.26
-27.0,-46.0,18965.17
-26.0,-46.0,18967.65
-25.0,-46.0,18970.7
-24.0,-46.0,18974.34
-23.0,-46.0,18978.61
-22.0,-46.0,18983.52
-21.0,-46.0,18989.13
-20.0,-46.0,18995.49
-19.0,-46.0,19002.64
-18.0,-46.0,19010.65
-17.0,-46.0,19019.6
-16.0,-46.0,19029.56
-15.0,-46.0,19040.61
-14.0,-46.0,19052.85
-13.0,-46.0,19066.38
-12.0,-46.0,19081.31
-11.0,-46.0,19097.76
-10.0,-46.0,19115.83
-9.0,-46.0,19135.67
-8.0,-46.0,19157.41
-7.0,-46.0,19181.2
-6.0,-46.0,19207.18
-5.0,-46.0,19235.52
-4.0,-46.0,19266.38
-3.0,-46.0,19299.93
-2.0,-46.0,19336.34
-1.0,-46.0,19375.8
0.0,-46.0,19418.5
1.0,-46.0,19464.61
2.0,-46.0,19514.35
3.0,-46.0,19567.89
4.0,-46.0,19625.43
5.0,-46.0,19687.17
6.0,-46.0,19753.3
7.0,-46.0,19824.01
8.0,-46.0,19899.48
9.0,-46.0,19979.91
10.0,-46.0,20065.46
11.0,-46.0,20156.3
12.0,-46.0,20252.58
13.0,-46.0,20354.47
14.0,-46.0,20462.09
15.0,-46.0,20575.57
16.0,-46.0,20695.02
17.0,-46.0,20820.55
18.0,-46.0,20952.24
19.0,-46.0,21090.16
20.0,-46.0,21234.38
21.0,-46.0,21384.92
22.0,-46.0,21541.83
23.0,-46.0,21705.11
24.0,-46.0,21874.76
25.0,-46.0,22050.76
26.0,-46.0,22233.09
27.0,-46.0,22421.69
28.0,-46.0,22616.51
29.0,-46.0,22817.47
30.0,-46.0,23024.49
31.0,-46.0,23237.46
32.0,-46.0,23456.27
33.0,-46.0,23680.81
34.0,-46.0,23910.92
35.0,-46.0,24146.47
36.0,-46.0,24387.29
37.0,-46.0,24633.22
38.0,-46.0,24884.07
39.0,-46.0,25139.66
40.0,-46.0,25399.78
41.0,-46.0,25664.23
42.0,-46.0,25932.8
43.0,-46.0,26205.27
44.0,-46.0,26481.4
45.0,-46.0,26760.97
46.0,-46.0,27043.74
47.0,-46.0,27329.46
48.0,-46.0,27617.9
49.0,-46.0,27908.8
50.0,-46.0,28201.93
51.0,-46.0,28497.02
52.0,-46.0,28793.85
53.0,-46.0,29092.15
54.0,-46.0,29391.69
55.0,-46.0,29692.22
56.0,-46.0,29993.5
57.0,-46.0,30295.3
58.0,-46.0,30597.38
59.0,-46.0,30899.52
60.0,-46.0,31201.5
61.0,-46.0,31503.08
62.0,-46.0,31804.07
63.0,-46.0,32104.24
64.0,-46.0,32403.4
65.0,-46.0,32701.34
66.0,-46.0,32997.87
67.0,-46.0,33292.8
68.0,-46.0,33585.94
69.0,-46.0,33877.11
70.0,-46.0,34166.14
71.0,-46.0,34452.85
72.0,-46.0,34737.07
73.0,-46.0,35018.65
74.0,-46.0,35297.41
75.0,-46.0,35573.2
76.0,-46.0,35845.86
77.0,-46.0,36115.25
78.0,-46.0,36381.22
79.0,-46.0,36643.61
80.0,-46.0,36902.31
81.0,-46.0,37157.15
82.0,-46.0,37408.01
83.0,-46.0,37654.77
84.0,-46.0,37897.28
85.0,-46.0,38135.43
86.0,-46.0,38369.1
87.0,-46.0,38598.18
88.0,-46.0,38822.54
89.0,-46.0,39042.09
90.0,-46.0,39256.72
91.0,-46.0,39466.34
92.0,-46.0,39670.86
93.0,-46.0,39870.18
94.0,-46.0,40064.23
95.0,-46.0,40252.94
96.0,-46.0,40436.22
97.0,-46.0,40614.03
98.0,-46.0,40786.3
99.0,-46.0,40952.99
100.0,-46.0,41114.04
101.0,-46.0,41269.41
102.0,-46.0,41419.08
103.0,-46.0,41563.02
104.0,-46.0,41701.21
105.0,-46.0,41833.62
106.0,-46.0,41960.26
107.0,-46.0,42081.12
108.0,-46.0,42196.19
109.0,-46.0,42305.5
110.0,-46.0,42409.04
111.0,-46.0,42506.84
112.0,-46.0,42598.92
113.0,-46.0,42685.3
114.0,-46.0,42766.02
115.0,-46.0,42841.11
116.0,-46.0,42910.62
117.0,-46.0,42974.58
118.0,-46.0,43033.04
119.0,-46.0,43086.05
120.0,-46.0,43133.67
121.0,-46.0,43175.94
122.0,-46.0,43212.93
123.0,-46.0,43244.69
124.0,-46.0,43271.28
125.0,-46.0,43292.76
126.0,-46.0,43309.2
127.0,-46.0,43320.65
128.0,-46.0,43327.19
129.0,-46.0,43328.86
130.0,-46.0,43325.75
131.0,-46.0,43317.9
132.0,-46.0,43305.38
133.0,-46.0,43288.26
134.0,-46.0,43266.6
135.0,-46.0,43240.46
136.0,-46.0,43209.91
137.0,-46.0,43175.0
138.0,-46.0,43135.81
139.0,-46.0,43092.4
140.0,-46.0,43044.84
141.0,-46.0,42993.19
142.0,-46.0,42937.53
143.0,-46.0,42877.91
144.0,-46.0,42814.42
145.0,-46.0,42747.12
146.0,-46.0,42676.1
147.0,-46.0,42601.42
148.0,-46.0,42523.17
149.0,-46.0,42441.41
150.0,-46.0,42356.25
151.0,-46.0,42267.74
152.0,-46.0,42175.99
153.0,-46.0,42081.06
154.0,-46.0,41983.05
155.0,-46.0,41882.03
156.0,-46.0,41778.1
157.0,-46.0,41671.34
158.0,-46.0,41561.83
159.0,-46.0,41449.66
160.0,-46.0,41334.91
161.0,-46.0,41217.66
162.0,-46.0,41098.0
163.0,-46.0,40976.02
164.0,-46.0,40851.79
165.0,-46.0,40725.4
166.0,-46.0,40596.93
167.0,-46.0,40466.45
168.0,-46.0,40334.06
169.0,-46.0,40199.83
170.0,-46.0,40063.84
171.0,-46.0,39926.17
172.0,-46.0,39786.89
173.0,-46.0,39646.09
174.0,-46.0,39503.84
175.0,-46.0,39360.21
176.0,-46.0,39215.28
177.0,-46.0,39069.12
178.0,-46.0,38921.81
179.0,-46.0,38773.4
180.0,-46.0,38623.98
-180.0,-47.0,38906.14
-179.0,-47.0,38757.25
-178.0,-47.0,38607.45
-177.0,-47.0,38456.79
-176.0,-47.0,38305.35
-175.0,-47.0,38153.16
-174.0,-47.0,38000.3
-173.0,-47.0,37846.81
-172.0,-47.0,37692.74
-171.0,-47.0,37538.14
-170.0,-47.0,37383.05
-169.0,-47.0,37227.52
-168.0,-47.0,37071.6
-167.0,-47.0,36915.3
-166.0,-47.0,36758.68
-165.0,-47.0,36601.75
